,id,price_category,make,year,mileage,power,car_type,color,fuel_type,transmission,n_doors,n_cylinders,displacement,dry_weight,acceleration,top_speed,n_seats,emission,emission_label,flg_missing_power,flg_missing_car_type,flg_missing_color,flg_missing_fuel_type,flg_missing_transmission,flg_missing_n_doors,flg_missing_n_cylinders,flg_missing_displacement,flg_missing_dry_weight,flg_missing_acceleration,flg_missing_top_speed,flg_missing_n_seats,flg_missing_emission,flg_missing_emission_label,car_maker,Color Dutch,Color English,class,average price,car_make,country,class_rank
7988,9998,6 (> 15K),opel,2012,140519,184.0,,wit,diesel,Automaat,5.0,4.0,2231.0,1836.0,10.1,191.0,5.0,109.0,Euro5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,opel,wit,White,6 (> 15K),,opel,Germany,6
7989,9999,4 (5K-10K),peugeot,2009,161937,174.0,stationwagon,grijs,benzine,Handgeschakeld,4.0,4.0,1598.0,1499.0,9.0,215.0,5.0,89.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,peugeot,grijs,Gray,4 (5K-10K),7500.0,peugeot,France,4
7990,10000,2 (1K-2K),renault,2006,310837,111.0,stationwagon,groen,diesel,Handgeschakeld,4.0,4.0,1870.0,1360.0,99.9,,5.0,56.0,Euro3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,renault,groen,Green,2 (1K-2K),1500.0,renault,France,2
7991,10001,3 (2K-5K),nissan,2006,274326,86.0,mpv,bruin,diesel,Handgeschakeld,5.0,4.0,1461.0,1140.0,13.0,168.0,5.0,39.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nissan,bruin,Brown,3 (2K-5K),2500.0,nissan,Japan,3
7992,10002,6 (> 15K),ferrari,2006,29150,620.0,coupe,zwart,benzine,Automaat,2.0,1.0,5999.0,1680.0,4.0,330.0,2.0,244.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ferrari,zwart,Black,6 (> 15K),,ferrari,Italy,6
7993,10003,1 (< 1K),renault,1999,208800,109.0,mpv,grijs,,Handgeschakeld,4.0,4.0,1998.0,1235.0,,,,,,0,0,0,1,0,0,0,0,0,1,1,1,1,1,renault,grijs,Gray,1 (< 1K),500.0,renault,France,1
7994,10004,1 (< 1K),volkswagen,1998,273761,75.0,hatchback,groen,benzine,Handgeschakeld,4.0,4.0,1390.0,1099.0,13.5,171.0,5.0,60.0,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volkswagen,groen,Green,1 (< 1K),500.0,volkswagen,Germany,1
7995,10005,3 (2K-5K),peugeot,2008,83273,68.0,hatchback,geel,benzine,Handgeschakeld,3.0,3.0,998.0,775.0,13.7,157.0,4.0,,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,peugeot,geel,Yellow,3 (2K-5K),2500.0,peugeot,France,3
7996,10006,5 (10K-15K),citroen,2014,106431,93.0,mpv,grijs,diesel,Handgeschakeld,5.0,4.0,1560.0,1180.0,13.3,174.0,5.0,11.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,citroen,grijs,Gray,,,citroen,France,5
7997,10007,6 (> 15K),bmw,2015,43701,381.0,,blauw,diesel,,5.0,6.0,2993.0,2165.0,5.0,250.0,5.0,77.0,Euro6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,bmw,blauw,Blue,6 (> 15K),,bmw,Germany,6
7998,10009,3 (2K-5K),fiat,2006,235193,75.0,hatchback,oranje,diesel,Handgeschakeld,5.0,4.0,1248.0,1080.0,13.6,165.0,5.0,23.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fiat,,,3 (2K-5K),2500.0,fiat,Italy,3
7999,10010,5 (10K-15K),renault,2012,59305,131.0,hatchback,zwart,benzine,Handgeschakeld,4.0,4.0,1397.0,1405.0,10.7,190.0,5.0,72.0,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,renault,zwart,Black,,,renault,France,5
8000,10012,4 (5K-10K),bmw,2000,197824,170.0,cabriolet,grijs,benzine,Automaat,2.0,6.0,2494.0,1555.0,9.9,219.0,4.0,157.0,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bmw,grijs,Gray,4 (5K-10K),7500.0,bmw,Germany,4
8001,10013,2 (1K-2K),mooie,2002,141000,,hatchback,zwart,benzine,,,,,,,,,,,1,0,0,0,1,1,1,1,1,1,1,1,1,1,,zwart,Black,2 (1K-2K),1500.0,,,2
8002,10014,3 (2K-5K),peugeot,2004,141264,109.0,hatchback,grijs,benzine,Handgeschakeld,4.0,4.0,1587.0,1168.0,99.9,,5.0,78.0,Euro3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,peugeot,grijs,Gray,3 (2K-5K),2500.0,peugeot,France,3
8003,10015,3 (2K-5K),renault,2007,164075,75.0,hatchback,zwart,benzine,Handgeschakeld,3.0,4.0,1149.0,1055.0,13.4,167.0,5.0,43.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,renault,zwart,Black,3 (2K-5K),2500.0,renault,France,3
8004,10016,2 (1K-2K),audi,2003,355912,170.0,stationwagon,blauw,benzine,Automaat,5.0,6.0,2393.0,1545.0,9.6,218.0,5.0,137.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,audi,blauw,Blue,2 (1K-2K),1500.0,audi,Germany,2
8005,10018,4 (5K-10K),mitsubishi,2007,210210,141.0,stationwagon,grijs,diesel,Handgeschakeld,4.0,,1968.0,1665.0,9.8,187.0,7.0,87.0,Euro4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,mitsubishi,grijs,Gray,4 (5K-10K),7500.0,mitsubishi,Japan,4
8006,10020,3 (2K-5K),toyota,2010,41075,68.0,hatchback,blauw,benzine,Handgeschakeld,4.0,,998.0,805.0,14.2,157.0,4.0,10.0,Euro4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,toyota,blauw,Blue,3 (2K-5K),2500.0,toyota,Japan,3
8007,10021,3 (2K-5K),volkswagen,2008,222073,105.0,sedan,grijs,diesel,Handgeschakeld,4.0,4.0,1896.0,1320.0,11.9,189.0,5.0,42.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volkswagen,grijs,Gray,3 (2K-5K),2500.0,volkswagen,Germany,3
8008,10022,3 (2K-5K),nissan,2005,250564,111.0,mpv,rood,diesel,Handgeschakeld,5.0,4.0,2184.0,1395.0,12.0,180.0,5.0,74.0,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nissan,rood,Red,3 (2K-5K),2500.0,nissan,Japan,3
8009,10023,5 (10K-15K),mercedes-benz,2005,120748,272.0,cabriolet,zwart,benzine,Automaat,2.0,6.0,3498.0,1635.0,6.7,250.0,4.0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mercedes-benz,zwart,Black,,,mercedes-benz,Germany,5
8010,10024,6 (> 15K),mercedes-benz,2007,185000,320.0,sedan,zwart,diesel,Automaat,4.0,8.0,3997.0,2040.0,6.0,250.0,5.0,155.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mercedes-benz,zwart,Black,6 (> 15K),,mercedes-benz,Germany,6
8011,10025,4 (5K-10K),mini,2012,190074,112.0,hatchback,blauw,diesel,Handgeschakeld,3.0,4.0,1598.0,1065.0,9.7,197.0,4.0,266.0,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mini,blauw,Blue,4 (5K-10K),7500.0,mini,United Kingdom,4
8012,10027,3 (2K-5K),citroen,2005,180572,207.0,hatchback,grijs,benzine,Automaat,5.0,6.0,2946.0,1564.0,9.4,230.0,5.0,141.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,citroen,grijs,Gray,3 (2K-5K),2500.0,citroen,France,3
8013,10029,1 (< 1K),renault,1998,139678,,,blauw,benzine,,2.0,4.0,1600.0,,,,5.0,,,1,1,0,0,1,0,0,0,1,1,1,0,1,1,renault,blauw,Blue,1 (< 1K),500.0,renault,France,1
8014,10030,2 (1K-2K),volkswagen,2002,117030,64.0,hatchback,blauw,benzine,Handgeschakeld,3.0,3.0,1198.0,983.0,14.0,,5.0,,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,volkswagen,blauw,Blue,2 (1K-2K),1500.0,volkswagen,Germany,2
8015,10032,4 (5K-10K),kia,2010,109890,63.0,hatchback,grijs,benzine,Handgeschakeld,5.0,4.0,999.0,823.0,16.0,150.0,5.0,18.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kia,grijs,Gray,4 (5K-10K),7500.0,kia,South Korea,4
8016,10033,2 (1K-2K),opel,2001,199233,147.0,stationwagon,blauw,benzine,Handgeschakeld,5.0,4.0,2198.0,1178.0,9.3,208.0,5.0,111.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opel,blauw,Blue,2 (1K-2K),1500.0,opel,Germany,2
8017,10034,3 (2K-5K),audi,2002,234794,150.0,stationwagon,blauw,benzine,Handgeschakeld,5.0,4.0,1781.0,1405.0,9.0,219.0,5.0,103.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,audi,blauw,Blue,3 (2K-5K),2500.0,audi,Germany,3
8018,10035,6 (> 15K),audi,2009,59362,179.0,coupe,zwart,benzine,Handgeschakeld,2.0,4.0,1984.0,1395.0,7.8,236.0,4.0,58.0,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,audi,zwart,Black,6 (> 15K),,audi,Germany,6
8019,10036,1 (< 1K),opel,1998,205140,75.0,hatchback,blauw,benzine,Handgeschakeld,4.0,4.0,1598.0,986.0,14.0,168.0,5.0,80.0,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opel,blauw,Blue,1 (< 1K),500.0,opel,Germany,1
8020,10037,4 (5K-10K),s6,2006,277905,285.0,stationwagon,grijs,diesel,Automaat,4.0,6.0,2967.0,1800.0,6.2,265.0,5.0,136.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,grijs,Gray,4 (5K-10K),7500.0,,,4
8021,10038,3 (2K-5K),volkswagen,2009,193912,80.0,hatchback,grijs,diesel,Handgeschakeld,2.0,3.0,1422.0,1059.0,12.8,176.0,5.0,266.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,volkswagen,grijs,Gray,3 (2K-5K),2500.0,volkswagen,Germany,3
8022,10039,3 (2K-5K),opel,2007,115991,80.0,mpv,blauw,benzine,Handgeschakeld,2.0,4.0,1229.0,1028.0,13.9,168.0,5.0,50.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opel,blauw,Blue,3 (2K-5K),2500.0,opel,Germany,3
8023,10040,6 (> 15K),mercedes-benz,2010,195542,272.0,sedan,zwart,benzine,Automaat,4.0,6.0,3498.0,1780.0,7.0,250.0,5.0,138.0,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mercedes-benz,zwart,Black,6 (> 15K),,mercedes-benz,Germany,6
8024,10041,1 (< 1K),daihatsu,1997,132354,,hatchback,blauw,benzine,Handgeschakeld,3.0,,,636.0,99.9,,5.0,,,1,0,0,0,0,0,1,1,0,0,1,0,1,1,daihatsu,blauw,Blue,1 (< 1K),500.0,daihatsu,Japan,1
8025,10042,2 (1K-2K),ford,2001,198991,146.0,hatchback,grijs,benzine,Automaat,5.0,4.0,1999.0,1321.0,11.5,190.0,5.0,123.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ford,grijs,Gray,2 (1K-2K),1500.0,ford,United States,2
8026,10043,4 (5K-10K),toyota,2007,109511,133.0,hatchback,grijs,benzine,Handgeschakeld,5.0,4.0,1798.0,1120.0,8.0,201.0,5.0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,toyota,grijs,Gray,4 (5K-10K),7500.0,toyota,Japan,4
8027,10044,3 (2K-5K),toyota,2004,300736,129.0,stationwagon,blauw,benzine,Handgeschakeld,5.0,4.0,1794.0,1270.0,10.5,200.0,5.0,76.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,toyota,blauw,Blue,3 (2K-5K),2500.0,toyota,Japan,3
8028,10045,3 (2K-5K),chevrolet,2007,116760,,hatchback,zwart,benzine,Handgeschakeld,5.0,,,,,,,,,1,0,0,0,0,0,1,1,1,1,1,1,1,1,chevrolet,zwart,Black,3 (2K-5K),2500.0,chevrolet,United States,3
8029,10046,5 (10K-15K),ford,2012,84942,105.0,mpv,blauw,benzine,Handgeschakeld,5.0,4.0,1596.0,1274.0,13.0,180.0,5.0,58.0,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ford,blauw,Blue,,,ford,United States,5
8030,10047,5 (10K-15K),mini,2010,81000,122.0,hatchback,wit,benzine,Handgeschakeld,5.0,4.0,1598.0,1240.0,,,4.0,,,0,0,0,0,0,0,0,0,0,1,1,0,1,1,mini,wit,White,,,mini,United Kingdom,5
8031,10049,4 (5K-10K),volkswagen,2009,101244,102.0,hatchback,blauw,benzine,Handgeschakeld,3.0,4.0,1595.0,1177.0,11.6,179.0,4.0,84.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volkswagen,blauw,Blue,4 (5K-10K),7500.0,volkswagen,Germany,4
8032,10050,5 (10K-15K),peugeot,2014,29006,82.0,hatchback,blauw,benzine,Handgeschakeld,5.0,3.0,1199.0,950.0,12.0,175.0,5.0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,peugeot,blauw,Blue,,,peugeot,France,5
8033,10051,2 (1K-2K),nissan,2002,189332,82.0,hatchback,blauw,benzine,Handgeschakeld,3.0,4.0,1348.0,840.0,11.9,170.0,5.0,51.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nissan,blauw,Blue,2 (1K-2K),1500.0,nissan,Japan,2
8034,10052,2 (1K-2K),opel,2001,181166,75.0,stationwagon,blauw,benzine,Handgeschakeld,5.0,4.0,1598.0,1109.0,15.0,165.0,5.0,84.0,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opel,blauw,Blue,2 (1K-2K),1500.0,opel,Germany,2
8035,10053,4 (5K-10K),volkswagen,2010,93213,69.0,hatchback,blauw,benzine,Handgeschakeld,3.0,3.0,1198.0,967.0,14.1,180.0,,32.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,volkswagen,blauw,Blue,4 (5K-10K),7500.0,volkswagen,Germany,4
8036,10054,3 (2K-5K),suzuki,2006,206886,93.0,hatchback,zwart,benzine,Handgeschakeld,5.0,4.0,1328.0,965.0,12.8,167.0,5.0,52.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suzuki,zwart,Black,3 (2K-5K),2500.0,suzuki,Japan,3
8037,10055,2 (1K-2K),mitsubishi,1999,137459,75.0,hatchback,zwart,benzine,Handgeschakeld,3.0,4.0,1299.0,920.0,12.5,170.0,5.0,65.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mitsubishi,zwart,Black,2 (1K-2K),1500.0,mitsubishi,Japan,2
8038,10056,4 (5K-10K),kia,2012,29766,69.0,hatchback,grijs,benzine,Handgeschakeld,5.0,3.0,998.0,820.0,14.0,153.0,5.0,266.0,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kia,grijs,Gray,4 (5K-10K),7500.0,kia,South Korea,4
8039,10057,4 (5K-10K),volvo,2004,245841,210.0,,zilver,benzine,Automaat,,5.0,2521.0,1642.0,8.5,210.0,5.0,,,0,1,0,0,0,1,0,0,0,0,0,0,1,1,volvo,zilver,Silver,4 (5K-10K),7500.0,volvo,South Korea,4
8040,10058,6 (> 15K),volkswagen,2015,61414,192.0,hatchback,wit,benzine,Automaat,4.0,4.0,1798.0,1180.0,6.7,236.0,5.0,33.0,Euro6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volkswagen,wit,White,6 (> 15K),,volkswagen,Germany,6
8041,10059,4 (5K-10K),volkswagen,2011,84935,68.0,,zwart,benzine,Handgeschakeld,,3.0,1198.0,967.0,14.1,180.0,,32.0,,0,1,0,0,0,1,0,0,0,0,0,1,0,1,volkswagen,zwart,Black,4 (5K-10K),7500.0,volkswagen,Germany,4
8042,10060,6 (> 15K),audi,2013,110568,204.0,hatchback,grijs,benzine,Automaat,4.0,6.0,2773.0,1635.0,7.9,235.0,4.0,76.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,audi,grijs,Gray,6 (> 15K),,audi,Germany,6
8043,10061,6 (> 15K),mercedes-benz,2012,57336,204.0,sedan,zwart,diesel,Automaat,4.0,4.0,2143.0,1685.0,7.5,242.0,4.0,39.0,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mercedes-benz,zwart,Black,6 (> 15K),,mercedes-benz,Germany,6
8044,10063,3 (2K-5K),volkswagen,2001,167194,101.0,hatchback,grijs,benzine,Handgeschakeld,3.0,4.0,1595.0,1180.0,11.7,178.0,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,volkswagen,grijs,Gray,3 (2K-5K),2500.0,volkswagen,Germany,3
8045,10064,3 (2K-5K),mercedes-benz,2006,271526,143.0,sedan,grijs,benzine,Automaat,4.0,,1796.0,1405.0,9.9,220.0,5.0,97.0,Euro4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,mercedes-benz,grijs,Gray,3 (2K-5K),2500.0,mercedes-benz,Germany,3
8046,10065,1 (< 1K),nissan,2000,1,90.0,hatchback,zwart,benzine,Handgeschakeld,2.0,4.0,1498.0,1170.0,13.8,173.0,5.0,62.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,nissan,zwart,Black,1 (< 1K),500.0,nissan,Japan,1
8047,10066,6 (> 15K),lotus,2000,110400,120.0,cabriolet,grijs,benzine,Handgeschakeld,2.0,4.0,1796.0,730.0,6.0,202.0,2.0,72.0,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lotus,grijs,Gray,6 (> 15K),,lotus,United Kingdom,6
8048,10067,3 (2K-5K),seat,2005,238586,105.0,mpv,zwart,diesel,Handgeschakeld,4.0,4.0,1896.0,1404.0,12.4,183.0,5.0,53.0,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,seat,zwart,Black,3 (2K-5K),2500.0,seat,Spain,3
8049,10068,5 (10K-15K),renault,2015,35243,90.0,hatchback,grijs,diesel,Automaat,4.0,4.0,1461.0,1127.0,12.9,176.0,5.0,259.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,renault,grijs,Gray,,,renault,France,5
8050,10069,2 (1K-2K),opel,2005,265794,155.0,stationwagon,blauw,benzine,Handgeschakeld,5.0,4.0,2198.0,1430.0,10.1,212.0,,98.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,opel,blauw,Blue,2 (1K-2K),1500.0,opel,Germany,2
8051,10070,4 (5K-10K),ford,2013,144552,105.0,stationwagon,zwart,diesel,Handgeschakeld,5.0,4.0,1560.0,1274.0,12.0,187.0,5.0,255.0,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ford,zwart,Black,4 (5K-10K),7500.0,ford,United States,4
8052,10072,2 (1K-2K),ford,1999,216000,116.0,stationwagon,grijs,benzine,Handgeschakeld,5.0,4.0,1796.0,1277.0,10.7,190.0,5.0,105.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ford,grijs,Gray,2 (1K-2K),1500.0,ford,United States,2
8053,10073,1 (< 1K),ford,1999,199945,95.0,stationwagon,grijs,benzine,,,,,,,,,,,0,0,0,0,1,1,1,1,1,1,1,1,1,1,ford,grijs,Gray,1 (< 1K),500.0,ford,United States,1
8054,10075,4 (5K-10K),volkswagen,2009,123472,80.0,,zwart,benzine,Handgeschakeld,,4.0,1390.0,1117.0,13.9,180.0,,53.0,,0,1,0,0,0,1,0,0,0,0,0,1,0,1,volkswagen,zwart,Black,4 (5K-10K),7500.0,volkswagen,Germany,4
8055,10076,6 (> 15K),bmw,2013,69000,306.0,sedan,zwart,benzine,Automaat,4.0,6.0,2979.0,1675.0,,,5.0,81.0,Euro5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,bmw,zwart,Black,6 (> 15K),,bmw,Germany,6
8056,10077,2 (1K-2K),fiat,2002,173266,54.0,hatchback,grijs,benzine,Handgeschakeld,3.0,4.0,1108.0,710.0,14.5,150.0,5.0,47.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fiat,grijs,Gray,2 (1K-2K),1500.0,fiat,Italy,2
8057,10078,3 (2K-5K),volvo,2002,269151,163.0,,blauw,diesel,Automaat,,5.0,2401.0,1701.0,11.5,195.0,5.0,130.0,Euro3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,volvo,blauw,Blue,3 (2K-5K),2500.0,volvo,South Korea,3
8058,10079,4 (5K-10K),bmw,2014,1,218.0,stationwagon,zwart,diesel,Automaat,5.0,4.0,2000.0,1575.0,7.7,231.0,5.0,22.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,bmw,zwart,Black,4 (5K-10K),7500.0,bmw,Germany,4
8059,10081,3 (2K-5K),renault,2005,124999,113.0,hatchback,grijs,benzine,Handgeschakeld,3.0,4.0,1598.0,1130.0,11.0,192.0,5.0,67.0,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,renault,grijs,Gray,3 (2K-5K),2500.0,renault,France,3
8060,10082,5 (10K-15K),opel,2011,71040,120.0,hatchback,grijs,benzine,Handgeschakeld,5.0,4.0,1364.0,1293.0,11.0,192.0,5.0,42.0,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opel,grijs,Gray,,,opel,Germany,5
8061,10083,3 (2K-5K),bmw,2005,237887,116.0,sedan,zilver,benzine,Handgeschakeld,4.0,4.0,1796.0,1285.0,10.9,206.0,,76.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,bmw,zilver,Silver,3 (2K-5K),2500.0,bmw,Germany,3
8062,10086,2 (1K-2K),ford,2001,150832,60.0,hatchback,rood,benzine,Handgeschakeld,2.0,4.0,1299.0,865.0,15.4,155.0,4.0,67.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ford,rood,Red,2 (1K-2K),1500.0,ford,United States,2
8063,10087,4 (5K-10K),audi,2007,83864,220.0,cabriolet,blauw,benzine,Automaat,2.0,6.0,2976.0,1715.0,9.7,238.0,4.0,,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,audi,blauw,Blue,4 (5K-10K),7500.0,audi,Germany,4
8064,10088,4 (5K-10K),volkswagen,2012,104950,75.0,hatchback,wit,diesel,Handgeschakeld,5.0,3.0,1199.0,1050.0,13.9,173.0,5.0,256.0,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volkswagen,wit,White,4 (5K-10K),7500.0,volkswagen,Germany,4
8065,10089,6 (> 15K),jaguar,2008,98880,258.0,coupe,beige,benzine,,2.0,8.0,3555.0,1620.0,8.0,243.0,4.0,171.0,Euro4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,jaguar,beige,Beige,6 (> 15K),,jaguar,United Kingdom,6
8066,10092,1 (< 1K),ford,2000,134392,60.0,hatchback,geel,benzine,Handgeschakeld,2.0,4.0,1299.0,865.0,14.7,155.0,4.0,69.0,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ford,geel,Yellow,1 (< 1K),500.0,ford,United States,1
8067,10094,2 (1K-2K),renault,2003,140100,107.0,mpv,blauw,benzine,Handgeschakeld,5.0,4.0,1598.0,1225.0,11.2,185.0,5.0,82.0,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,renault,blauw,Blue,2 (1K-2K),1500.0,renault,France,2
8068,10097,5 (10K-15K),volkswagen,2014,59788,111.0,hatchback,wit,benzine,Handgeschakeld,3.0,4.0,1197.0,1035.0,9.0,196.0,5.0,14.0,Euro6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volkswagen,wit,White,,,volkswagen,Germany,5
8069,10099,1 (< 1K),volkswagen,2009,105152,161.0,hatchback,wit,benzine,Automaat,5.0,,1390.0,1261.0,80.0,,5.0,43.0,Euro5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,volkswagen,wit,White,1 (< 1K),500.0,volkswagen,Germany,1
8070,10101,3 (2K-5K),peugeot,2007,184221,109.0,cabriolet,zwart,benzine,Handgeschakeld,2.0,4.0,1587.0,1428.0,13.0,191.0,4.0,82.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,peugeot,zwart,Black,3 (2K-5K),2500.0,peugeot,France,3
8071,10102,5 (10K-15K),hyundai,2012,155002,116.0,stationwagon,wit,diesel,Handgeschakeld,4.0,4.0,1685.0,1460.0,12.9,190.0,5.0,17.0,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hyundai,wit,White,,,hyundai,South Korea,5
8072,10103,4 (5K-10K),citroen,2005,35077,109.0,hatchback,beige,benzine,Automaat,5.0,4.0,1587.0,1079.0,12.6,190.0,5.0,52.0,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,citroen,beige,Beige,4 (5K-10K),7500.0,citroen,France,4
8073,10104,6 (> 15K),bmw,2014,15000,,sedan,zwart,benzine,Automaat,4.0,,,,,,,,,1,0,0,0,0,0,1,1,1,1,1,1,1,1,bmw,zwart,Black,6 (> 15K),,bmw,Germany,6
8074,10105,1 (< 1K),opel,2000,228724,101.0,sedan,blauw,benzine,Handgeschakeld,4.0,4.0,1598.0,1180.0,12.5,188.0,5.0,79.0,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opel,blauw,Blue,1 (< 1K),500.0,opel,Germany,1
8075,10106,4 (5K-10K),peugeot,2009,127853,136.0,stationwagon,grijs,diesel,Automaat,5.0,4.0,1997.0,1575.0,12.0,197.0,5.0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,peugeot,grijs,Gray,4 (5K-10K),7500.0,peugeot,France,4
8076,10107,1 (< 1K),renault,2004,281296,135.0,mpv,rood,benzine,Handgeschakeld,5.0,4.0,1998.0,1485.0,11.0,195.0,5.0,100.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,renault,rood,Red,1 (< 1K),500.0,renault,France,1
8077,10108,1 (< 1K),kia,2004,232556,65.0,hatchback,grijs,benzine,Handgeschakeld,5.0,4.0,1086.0,829.0,,,,23.0,Euro4,0,0,0,0,0,0,0,0,0,1,1,1,0,0,kia,grijs,Gray,1 (< 1K),500.0,kia,South Korea,1
8078,10110,6 (> 15K),bmw,2013,138155,313.0,stationwagon,grijs,diesel,Automaat,5.0,,,,,,5.0,,,0,0,0,0,0,0,1,1,1,1,1,0,1,1,bmw,grijs,Gray,6 (> 15K),,bmw,Germany,6
8079,10112,4 (5K-10K),volkswagen,2013,86961,60.0,hatchback,grijs,benzine,Handgeschakeld,5.0,3.0,999.0,840.0,14.0,161.0,4.0,262.0,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volkswagen,grijs,Gray,4 (5K-10K),7500.0,volkswagen,Germany,4
8080,10113,4 (5K-10K),saab,2000,155010,131.0,cabriolet,zwart,benzine,Handgeschakeld,2.0,4.0,1985.0,1340.0,11.0,200.0,4.0,129.0,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,saab,zwart,Black,4 (5K-10K),7500.0,saab,Sweden,4
8081,10114,1 (< 1K),daewoo,1998,221655,106.0,hatchback,rood,benzine,Handgeschakeld,3.0,4.0,1598.0,1006.0,11.5,180.0,5.0,,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,daewoo,rood,Red,1 (< 1K),500.0,daewoo,South Korea,1
