,id,price_category,make,year,mileage,power,car_type,color,fuel_type,transmission,n_doors,n_cylinders,displacement,dry_weight,acceleration,top_speed,n_seats,emission,emission_label,flg_missing_power,flg_missing_car_type,flg_missing_color,flg_missing_fuel_type,flg_missing_transmission,flg_missing_n_doors,flg_missing_n_cylinders,flg_missing_displacement,flg_missing_dry_weight,flg_missing_acceleration,flg_missing_top_speed,flg_missing_n_seats,flg_missing_emission,flg_missing_emission_label,car_maker,Color Dutch,Color English,class,average price,car_make,country
7918,9911,6 (> 15K),nissan,2014,54667,116,,wit,benzine,Handgeschakeld,,4,1197,1250,10.6,185,5,33,Euro6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,nissan,wit,White,6 (> 15K),,nissan,Japan
7919,9912,5 (10K-15K),hyundai,2014,42289,101,hatchback,wit,benzine,Handgeschakeld,5,4,1396,1160,13.0,182,5,43,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hyundai,wit,White,,,hyundai,South Korea
7920,9913,2 (1K-2K),daihatsu,2002,112066,56,hatchback,grijs,benzine,Handgeschakeld,5,3,989,790,15.0,140,4,40,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,daihatsu,grijs,Gray,2 (1K-2K),1500.0,daihatsu,Japan
7921,9914,2 (1K-2K),peugeot,2000,214655,75,hatchback,groen,benzine,Handgeschakeld,4,4,1360,,99.9,,5,,Euro2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,peugeot,groen,Green,2 (1K-2K),1500.0,peugeot,France
7922,9916,3 (2K-5K),nissan,2004,131145,82,hatchback,groen,benzine,Handgeschakeld,5,4,1240,955,13.9,167,5,47,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nissan,groen,Green,3 (2K-5K),2500.0,nissan,Japan
7923,9917,2 (1K-2K),peugeot,2004,198653,90,stationwagon,zwart,diesel,,,,,,,,,,,0,0,0,0,1,1,1,1,1,1,1,1,1,1,peugeot,zwart,Black,2 (1K-2K),1500.0,peugeot,France
7924,9920,3 (2K-5K),renault,2002,143467,116,hatchback,blauw,benzine,Automaat,4,4,1783,1290,12.9,190,5,103,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,renault,blauw,Blue,3 (2K-5K),2500.0,renault,France
7925,9921,4 (5K-10K),volkswagen,2009,105900,,mpv,grijs,benzine,Automaat,5,6,3600,,,,5,,,1,0,0,0,0,0,0,0,1,1,1,0,1,1,volkswagen,grijs,Gray,4 (5K-10K),7500.0,volkswagen,Germany
7926,9923,1 (< 1K),citroen,1998,167487,50,hatchback,rood,benzine,Handgeschakeld,2,4,954,780,20.8,149,5,53,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,citroen,rood,Red,1 (< 1K),500.0,citroen,France
7927,9924,2 (1K-2K),bmw,1998,563,150,stationwagon,zwart,benzine,Handgeschakeld,5,6,1991,1480,10.6,212,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,bmw,zwart,Black,2 (1K-2K),1500.0,bmw,Germany
7928,9925,4 (5K-10K),ford,2011,260702,116,stationwagon,rood,diesel,Handgeschakeld,5,4,1560,1267,,,5,13,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,ford,rood,Red,4 (5K-10K),7500.0,ford,United States
7929,9926,2 (1K-2K),daihatsu,2001,238815,86,terreinwagen,rood,benzine,Handgeschakeld,5,4,1298,1005,16.1,145,5,77,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,daihatsu,rood,Red,2 (1K-2K),1500.0,daihatsu,Japan
7930,9928,1 (< 1K),opel,2002,165225,75,mpv,grijs,benzine,Handgeschakeld,4,4,1199,930,13.5,155,4,60,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,opel,grijs,Gray,1 (< 1K),500.0,opel,Germany
7931,9930,2 (1K-2K),peugeot,2000,232794,88,hatchback,zwart,benzine,Handgeschakeld,2,4,1587,1000,,,,,,0,0,0,0,0,0,0,0,0,1,1,1,1,1,peugeot,zwart,Black,2 (1K-2K),1500.0,peugeot,France
7932,9931,4 (5K-10K),skoda,2010,165286,105,,grijs,benzine,Handgeschakeld,,4,1197,1245,11.8,175,5,58,Euro5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,skoda,grijs,Gray,4 (5K-10K),7500.0,skoda,Czech Republic
7933,9932,2 (1K-2K),fiat,2002,146497,60,hatchback,grijs,benzine,Handgeschakeld,2,4,1242,835,,,5,,,0,0,0,0,0,0,0,0,0,1,1,0,1,1,fiat,grijs,Gray,2 (1K-2K),1500.0,fiat,Italy
7934,9933,6 (> 15K),volvo,2015,191854,292,stationwagon,zwart,,Automaat,5,5,2400,1880,6.0,230,5,242,Euro6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,volvo,zwart,Black,6 (> 15K),,volvo,South Korea
7935,9934,4 (5K-10K),fiat,2013,20000,69,,wit,benzine,Handgeschakeld,,4,1200,850,,,,,,0,1,0,0,0,1,0,0,0,1,1,1,1,1,fiat,wit,White,4 (5K-10K),7500.0,fiat,Italy
7936,9935,3 (2K-5K),hyundai,2008,143000,65,hatchback,zwart,benzine,Handgeschakeld,3,4,1086,,15.6,150,5,34,Euro4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,hyundai,zwart,Black,3 (2K-5K),2500.0,hyundai,South Korea
7937,9936,5 (10K-15K),toyota,2014,56989,101,hatchback,bruin,benzine,Handgeschakeld,5,4,1329,1125,13.0,175,5,32,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,toyota,bruin,Brown,,,toyota,Japan
7938,9937,6 (> 15K),land,2014,145435,150,,grijs,diesel,Handgeschakeld,5,4,2179,1635,10.8,185,5,53,Euro5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,land-rover,grijs,Gray,6 (> 15K),,land-rover,United Kingdom
7939,9938,1 (< 1K),renault,1998,207350,,hatchback,beige,benzine,Handgeschakeld,3,4,,790,99.9,,4,,,1,0,0,0,0,0,0,1,0,0,1,0,1,1,renault,beige,Beige,1 (< 1K),500.0,renault,France
7940,9939,3 (2K-5K),skoda,2010,194618,75,stationwagon,rood,diesel,Handgeschakeld,5,3,1199,1119,14.3,172,5,256,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,skoda,rood,Red,3 (2K-5K),2500.0,skoda,Czech Republic
7941,9940,4 (5K-10K),chrysler,2006,182762,174,mpv,blauw,benzine,Automaat,5,6,3301,1965,12.6,179,7,204,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chrysler,blauw,Blue,4 (5K-10K),7500.0,chrysler,United States
7942,9941,1 (< 1K),volvo,1997,284969,136,stationwagon,rood,benzine,Handgeschakeld,5,4,1948,1265,9.7,205,5,118,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volvo,rood,Red,1 (< 1K),500.0,volvo,South Korea
7943,9942,4 (5K-10K),hyundai,2011,110001,126,stationwagon,wit,benzine,Handgeschakeld,5,4,1591,1211,11.0,192,5,46,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hyundai,wit,White,4 (5K-10K),7500.0,hyundai,South Korea
7944,9943,1 (< 1K),peugeot,2001,229971,60,hatchback,blauw,benzine,Handgeschakeld,5,4,1124,810,13.7,145,5,58,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,peugeot,blauw,Blue,1 (< 1K),500.0,peugeot,France
7945,9945,1 (< 1K),alfa,2002,100000,140,sedan,,benzine,Handgeschakeld,4,4,1747,1240,9.0,208,5,,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,alfa,0,0,1 (< 1K),500.0,alfa,Italy
7946,9947,6 (> 15K),mercedes-benz,2012,53600,122,mpv,wit,benzine,Handgeschakeld,5,4,1595,1295,10.0,190,5,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mercedes-benz,wit,White,6 (> 15K),,mercedes-benz,Germany
7947,9948,3 (2K-5K),toyota,2006,54312,68,hatchback,zwart,benzine,Semi-automaat,3,3,998,775,,,4,,,0,0,0,0,0,0,0,0,0,1,1,0,1,1,toyota,zwart,Black,3 (2K-5K),2500.0,toyota,Japan
7948,9949,4 (5K-10K),volkswagen,2008,173033,141,sedan,zwart,benzine,Automaat,4,4,1390,1357,9.0,207,5,73,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volkswagen,zwart,Black,4 (5K-10K),7500.0,volkswagen,Germany
7949,9950,4 (5K-10K),fiat,2013,83919,86,cabriolet,zwart,benzine,Handgeschakeld,2,2,875,945,11.0,173,4,259,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fiat,zwart,Black,4 (5K-10K),7500.0,fiat,Italy
7950,9951,4 (5K-10K),citroen,2009,75489,,,grijs,benzine,Handgeschakeld,5,,,,,,,,,1,1,0,0,0,0,1,1,1,1,1,1,1,1,citroen,grijs,Gray,4 (5K-10K),7500.0,citroen,France
7951,9952,3 (2K-5K),toyota,2006,65274,68,hatchback,grijs,benzine,Handgeschakeld,2,3,998,795,99.9,157,4,13,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,toyota,grijs,Gray,3 (2K-5K),2500.0,toyota,Japan
7952,9953,3 (2K-5K),volkswagen,2010,206902,75,hatchback,zwart,diesel,Handgeschakeld,3,3,1199,1032,13.9,170,5,266,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volkswagen,zwart,Black,3 (2K-5K),2500.0,volkswagen,Germany
7953,9954,4 (5K-10K),suzuki,2013,47421,68,hatchback,grijs,benzine,Handgeschakeld,5,3,996,830,14.0,155,5,266,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suzuki,grijs,Gray,4 (5K-10K),7500.0,suzuki,Japan
7954,9955,2 (1K-2K),opel,2003,284000,101,mpv,zwart,benzine,Handgeschakeld,5,4,1598,1293,13.0,176,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,opel,zwart,Black,2 (1K-2K),1500.0,opel,Germany
7955,9956,5 (10K-15K),mini,2000,111320,64,sedan,groen,benzine,Handgeschakeld,2,4,1275,670,12.0,143,4,68,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mini,groen,Green,,,mini,United Kingdom
7956,9957,4 (5K-10K),nissan,2007,163114,89,mpv,grijs,benzine,Handgeschakeld,5,4,1386,1067,99.9,165,5,54,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nissan,grijs,Gray,4 (5K-10K),7500.0,nissan,Japan
7957,9958,3 (2K-5K),škoda,2008,64456,69,mpv,blauw,benzine,Handgeschakeld,5,3,1198,1125,16.0,158,5,63,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,skoda,blauw,Blue,3 (2K-5K),2500.0,skoda,Czech Republic
7958,9959,4 (5K-10K),suzuki,2005,153741,102,hatchback,grijs,benzine,Handgeschakeld,5,4,1490,975,10.0,185,5,63,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suzuki,grijs,Gray,4 (5K-10K),7500.0,suzuki,Japan
7959,9961,4 (5K-10K),toyota,2014,29000,69,hatchback,blauw,benzine,Handgeschakeld,5,3,998,,,160,4,,,0,0,0,0,0,0,0,0,1,1,0,0,1,1,toyota,blauw,Blue,4 (5K-10K),7500.0,toyota,Japan
7960,9962,2 (1K-2K),ford,2002,373012,101,stationwagon,grijs,benzine,Handgeschakeld,4,4,1596,1180,11.3,185,5,67,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ford,grijs,Gray,2 (1K-2K),1500.0,ford,United States
7961,9963,6 (> 15K),volkswagen,2013,157000,184,hatchback,zwart,diesel,Automaat,5,4,1968,1329,7.5,228,5,26,Euro6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volkswagen,zwart,Black,6 (> 15K),,volkswagen,Germany
7962,9964,5 (10K-15K),opel,2014,105201,111,sedan,zwart,diesel,Handgeschakeld,4,4,1686,1403,13.0,186,5,266,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opel,zwart,Black,,,opel,Germany
7963,9966,1 (< 1K),opel,1999,299785,60,hatchback,blauw,diesel,Handgeschakeld,2,4,1686,915,,,,,,0,0,0,0,0,0,0,0,0,1,1,1,1,1,opel,blauw,Blue,1 (< 1K),500.0,opel,Germany
7964,9967,3 (2K-5K),volvo,2004,225683,136,stationwagon,grijs,benzine,Handgeschakeld,5,4,1948,1275,9.7,205,5,98,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volvo,grijs,Gray,3 (2K-5K),2500.0,volvo,South Korea
7965,9968,1 (< 1K),alfa,1999,196111,104,hatchback,grijs,diesel,Handgeschakeld,5,4,1910,,,187,5,,,0,0,0,0,0,0,0,0,1,1,0,0,1,1,alfa,grijs,Gray,1 (< 1K),500.0,alfa,Italy
7966,9969,5 (10K-15K),jaguar,2008,75318,207,sedan,grijs,diesel,Automaat,4,6,2720,1730,8.0,229,5,103,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,jaguar,grijs,Gray,,,jaguar,United Kingdom
7967,9970,5 (10K-15K),ford,2015,22950,101,hatchback,wit,benzine,Handgeschakeld,3,3,998,991,11.2,180,5,266,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ford,wit,White,,,ford,United States
7968,9974,3 (2K-5K),citroen,2006,302683,75,stationwagon,wit,diesel,Handgeschakeld,4,4,1560,1244,20.4,142,5,85,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,citroen,wit,White,3 (2K-5K),2500.0,citroen,France
7969,9975,5 (10K-15K),opel,2013,99876,141,stationwagon,zwart,benzine,Handgeschakeld,5,4,1400,1513,12.0,200,5,38,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opel,zwart,Black,,,opel,Germany
7970,9976,3 (2K-5K),opel,2003,137689,75,hatchback,grijs,benzine,Automaat,2,4,1199,,99.9,,5,48,Euro4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,opel,grijs,Gray,3 (2K-5K),2500.0,opel,Germany
7971,9977,4 (5K-10K),bmw,2007,239761,131,sedan,grijs,benzine,Handgeschakeld,4,4,1995,1335,10.0,208,5,79,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bmw,grijs,Gray,4 (5K-10K),7500.0,bmw,Germany
7972,9978,3 (2K-5K),renault,2008,166495,101,stationwagon,zwart,benzine,Handgeschakeld,5,4,1149,1095,11.2,184,5,43,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,renault,zwart,Black,3 (2K-5K),2500.0,renault,France
7973,9979,2 (1K-2K),peugeot,2003,206744,109,stationwagon,grijs,benzine,Handgeschakeld,5,4,1587,1244,11.4,182,5,82,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,peugeot,grijs,Gray,2 (1K-2K),1500.0,peugeot,France
7974,9980,2 (1K-2K),ford,1999,219551,146,mpv,grijs,benzine,Automaat,5,4,2295,1676,99.9,,5,163,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,ford,grijs,Gray,2 (1K-2K),1500.0,ford,United States
7975,9982,4 (5K-10K),volvo,2012,131710,114,stationwagon,zwart,diesel,Handgeschakeld,5,4,1560,1290,12.0,190,5,266,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volvo,zwart,Black,4 (5K-10K),7500.0,volvo,South Korea
7976,9983,4 (5K-10K),ford,2010,24900,69,hatchback,zilver,benzine,Handgeschakeld,3,4,1200,840,13.1,159,,23,Euro4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ford,zilver,Silver,4 (5K-10K),7500.0,ford,United States
7977,9985,3 (2K-5K),fiat,2004,166463,54,hatchback,geel,benzine,Handgeschakeld,5,4,1108,815,15.0,150,4,44,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fiat,geel,Yellow,3 (2K-5K),2500.0,fiat,Italy
7978,9986,4 (5K-10K),jaguar,2002,244555,237,sedan,zwart,benzine,Automaat,4,8,3248,,85.0,225,5,,Euro3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,jaguar,zwart,Black,4 (5K-10K),7500.0,jaguar,United Kingdom
7979,9987,5 (10K-15K),audi,2014,119939,105,hatchback,zwart,diesel,Automaat,3,4,1598,1225,10.7,195,5,6,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,audi,zwart,Black,,,audi,Germany
7980,9989,1 (< 1K),volkswagen,2000,231830,105,hatchback,blauw,benzine,Handgeschakeld,4,4,1598,1145,10.8,192,5,70,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,volkswagen,blauw,Blue,1 (< 1K),500.0,volkswagen,Germany
7981,9990,2 (1K-2K),renault,2001,149894,75,hatchback,grijs,benzine,Automaat,3,4,1149,825,13.3,168,4,41,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,renault,grijs,Gray,2 (1K-2K),1500.0,renault,France
7982,9991,6 (> 15K),bmw,2014,93951,143,sedan,zwart,diesel,Automaat,4,4,1995,1600,9.6,212,5,28,Euro6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bmw,zwart,Black,6 (> 15K),,bmw,Germany
7983,9992,4 (5K-10K),renault,2013,185332,90,stationwagon,grijs,diesel,Handgeschakeld,5,4,1461,1096,12.1,180,5,250,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,renault,grijs,Gray,4 (5K-10K),7500.0,renault,France
7984,9993,6 (> 15K),maserati,2006,115677,400,sedan,blauw,benzine,Semi-automaat,4,8,4244,1945,5.2,275,5,231,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,maserati,blauw,Blue,6 (> 15K),,maserati,Italy
7985,9994,3 (2K-5K),peugeot,2004,153506,136,hatchback,zwart,benzine,Handgeschakeld,3,4,1997,1025,8.3,210,,89,Euro3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,peugeot,zwart,Black,3 (2K-5K),2500.0,peugeot,France
7986,9996,2 (1K-2K),subaru,1998,279484,125,,grijs,benzine,Handgeschakeld,5,4,1994,1305,10.7,179,5,118,Euro2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,subaru,grijs,Gray,2 (1K-2K),1500.0,subaru,Japan
7987,9997,3 (2K-5K),volvo,1998,522375,135,stationwagon,groen,lpg g3,Automaat,5,4,2316,1532,10.5,190,5,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,volvo,groen,Green,3 (2K-5K),2500.0,volvo,South Korea
7988,9998,6 (> 15K),opel,2012,140519,184,,wit,diesel,Automaat,5,4,2231,1836,10.1,191,5,109,Euro5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,opel,wit,White,6 (> 15K),,opel,Germany
7989,9999,4 (5K-10K),peugeot,2009,161937,174,stationwagon,grijs,benzine,Handgeschakeld,4,4,1598,1499,9.0,215,5,89,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,peugeot,grijs,Gray,4 (5K-10K),7500.0,peugeot,France
7990,10000,2 (1K-2K),renault,2006,310837,111,stationwagon,groen,diesel,Handgeschakeld,4,4,1870,1360,99.9,,5,56,Euro3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,renault,groen,Green,2 (1K-2K),1500.0,renault,France
7991,10001,3 (2K-5K),nissan,2006,274326,86,mpv,bruin,diesel,Handgeschakeld,5,4,1461,1140,13.0,168,5,39,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nissan,bruin,Brown,3 (2K-5K),2500.0,nissan,Japan
7992,10002,6 (> 15K),ferrari,2006,29150,620,coupe,zwart,benzine,Automaat,2,1,5999,1680,4.0,330,2,244,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ferrari,zwart,Black,6 (> 15K),,ferrari,Italy
7993,10003,1 (< 1K),renault,1999,208800,109,mpv,grijs,,Handgeschakeld,4,4,1998,1235,,,,,,0,0,0,1,0,0,0,0,0,1,1,1,1,1,renault,grijs,Gray,1 (< 1K),500.0,renault,France
7994,10004,1 (< 1K),volkswagen,1998,273761,75,hatchback,groen,benzine,Handgeschakeld,4,4,1390,1099,13.5,171,5,60,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volkswagen,groen,Green,1 (< 1K),500.0,volkswagen,Germany
7995,10005,3 (2K-5K),peugeot,2008,83273,68,hatchback,geel,benzine,Handgeschakeld,3,3,998,775,13.7,157,4,,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,peugeot,geel,Yellow,3 (2K-5K),2500.0,peugeot,France
7996,10006,5 (10K-15K),citroen,2014,106431,93,mpv,grijs,diesel,Handgeschakeld,5,4,1560,1180,13.3,174,5,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,citroen,grijs,Gray,,,citroen,France
7997,10007,6 (> 15K),bmw,2015,43701,381,,blauw,diesel,,5,6,2993,2165,5.0,250,5,77,Euro6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,bmw,blauw,Blue,6 (> 15K),,bmw,Germany
7998,10009,3 (2K-5K),fiat,2006,235193,75,hatchback,oranje,diesel,Handgeschakeld,5,4,1248,1080,13.6,165,5,23,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fiat,,,3 (2K-5K),2500.0,fiat,Italy
7999,10010,5 (10K-15K),renault,2012,59305,131,hatchback,zwart,benzine,Handgeschakeld,4,4,1397,1405,10.7,190,5,72,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,renault,zwart,Black,,,renault,France
8000,10012,4 (5K-10K),bmw,2000,197824,170,cabriolet,grijs,benzine,Automaat,2,6,2494,1555,9.9,219,4,157,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bmw,grijs,Gray,4 (5K-10K),7500.0,bmw,Germany
8001,10013,2 (1K-2K),mooie,2002,141000,,hatchback,zwart,benzine,,,,,,,,,,,1,0,0,0,1,1,1,1,1,1,1,1,1,1,,zwart,Black,2 (1K-2K),1500.0,,
8002,10014,3 (2K-5K),peugeot,2004,141264,109,hatchback,grijs,benzine,Handgeschakeld,4,4,1587,1168,99.9,,5,78,Euro3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,peugeot,grijs,Gray,3 (2K-5K),2500.0,peugeot,France
8003,10015,3 (2K-5K),renault,2007,164075,75,hatchback,zwart,benzine,Handgeschakeld,3,4,1149,1055,13.4,167,5,43,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,renault,zwart,Black,3 (2K-5K),2500.0,renault,France
8004,10016,2 (1K-2K),audi,2003,355912,170,stationwagon,blauw,benzine,Automaat,5,6,2393,1545,9.6,218,5,137,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,audi,blauw,Blue,2 (1K-2K),1500.0,audi,Germany
8005,10018,4 (5K-10K),mitsubishi,2007,210210,141,stationwagon,grijs,diesel,Handgeschakeld,4,,1968,1665,9.8,187,7,87,Euro4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,mitsubishi,grijs,Gray,4 (5K-10K),7500.0,mitsubishi,Japan
8006,10020,3 (2K-5K),toyota,2010,41075,68,hatchback,blauw,benzine,Handgeschakeld,4,,998,805,14.2,157,4,10,Euro4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,toyota,blauw,Blue,3 (2K-5K),2500.0,toyota,Japan
8007,10021,3 (2K-5K),volkswagen,2008,222073,105,sedan,grijs,diesel,Handgeschakeld,4,4,1896,1320,11.9,189,5,42,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volkswagen,grijs,Gray,3 (2K-5K),2500.0,volkswagen,Germany
8008,10022,3 (2K-5K),nissan,2005,250564,111,mpv,rood,diesel,Handgeschakeld,5,4,2184,1395,12.0,180,5,74,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nissan,rood,Red,3 (2K-5K),2500.0,nissan,Japan
8009,10023,5 (10K-15K),mercedes-benz,2005,120748,272,cabriolet,zwart,benzine,Automaat,2,6,3498,1635,6.7,250,4,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mercedes-benz,zwart,Black,,,mercedes-benz,Germany
8010,10024,6 (> 15K),mercedes-benz,2007,185000,320,sedan,zwart,diesel,Automaat,4,8,3997,2040,6.0,250,5,155,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mercedes-benz,zwart,Black,6 (> 15K),,mercedes-benz,Germany
8011,10025,4 (5K-10K),mini,2012,190074,112,hatchback,blauw,diesel,Handgeschakeld,3,4,1598,1065,9.7,197,4,266,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mini,blauw,Blue,4 (5K-10K),7500.0,mini,United Kingdom
8012,10027,3 (2K-5K),citroen,2005,180572,207,hatchback,grijs,benzine,Automaat,5,6,2946,1564,9.4,230,5,141,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,citroen,grijs,Gray,3 (2K-5K),2500.0,citroen,France
8013,10029,1 (< 1K),renault,1998,139678,,,blauw,benzine,,2,4,1600,,,,5,,,1,1,0,0,1,0,0,0,1,1,1,0,1,1,renault,blauw,Blue,1 (< 1K),500.0,renault,France
8014,10030,2 (1K-2K),volkswagen,2002,117030,64,hatchback,blauw,benzine,Handgeschakeld,3,3,1198,983,14.0,,5,,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,volkswagen,blauw,Blue,2 (1K-2K),1500.0,volkswagen,Germany
8015,10032,4 (5K-10K),kia,2010,109890,63,hatchback,grijs,benzine,Handgeschakeld,5,4,999,823,16.0,150,5,18,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kia,grijs,Gray,4 (5K-10K),7500.0,kia,South Korea
8016,10033,2 (1K-2K),opel,2001,199233,147,stationwagon,blauw,benzine,Handgeschakeld,5,4,2198,1178,9.3,208,5,111,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opel,blauw,Blue,2 (1K-2K),1500.0,opel,Germany
8017,10034,3 (2K-5K),audi,2002,234794,150,stationwagon,blauw,benzine,Handgeschakeld,5,4,1781,1405,9.0,219,5,103,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,audi,blauw,Blue,3 (2K-5K),2500.0,audi,Germany
8018,10035,6 (> 15K),audi,2009,59362,179,coupe,zwart,benzine,Handgeschakeld,2,4,1984,1395,7.8,236,4,58,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,audi,zwart,Black,6 (> 15K),,audi,Germany
8019,10036,1 (< 1K),opel,1998,205140,75,hatchback,blauw,benzine,Handgeschakeld,4,4,1598,986,14.0,168,5,80,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opel,blauw,Blue,1 (< 1K),500.0,opel,Germany
8020,10037,4 (5K-10K),s6,2006,277905,285,stationwagon,grijs,diesel,Automaat,4,6,2967,1800,6.2,265,5,136,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,grijs,Gray,4 (5K-10K),7500.0,,
8021,10038,3 (2K-5K),volkswagen,2009,193912,80,hatchback,grijs,diesel,Handgeschakeld,2,3,1422,1059,12.8,176,5,266,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,volkswagen,grijs,Gray,3 (2K-5K),2500.0,volkswagen,Germany
8022,10039,3 (2K-5K),opel,2007,115991,80,mpv,blauw,benzine,Handgeschakeld,2,4,1229,1028,13.9,168,5,50,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opel,blauw,Blue,3 (2K-5K),2500.0,opel,Germany
8023,10040,6 (> 15K),mercedes-benz,2010,195542,272,sedan,zwart,benzine,Automaat,4,6,3498,1780,7.0,250,5,138,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mercedes-benz,zwart,Black,6 (> 15K),,mercedes-benz,Germany
8024,10041,1 (< 1K),daihatsu,1997,132354,,hatchback,blauw,benzine,Handgeschakeld,3,,,636,99.9,,5,,,1,0,0,0,0,0,1,1,0,0,1,0,1,1,daihatsu,blauw,Blue,1 (< 1K),500.0,daihatsu,Japan
